target_project,used_project,wait_days,method,n_tree_bst,theta_imb_bst,theta_cl_bst,gmean_bst,r1_bst,r0_bst,mcc_bst
googleflutter,['ansible'],15,oob_aio,5,0.9,-1,nan,nan,0.86116,nan
googleflutter,['brackets'],15,oob_aio,5,0.9,-1,nan,nan,0.68209,nan
googleflutter,['broadleaf'],15,oob_aio,5,0.9,-1,nan,nan,0.81791,nan
googleflutter,['camel'],15,oob_aio,5,0.9,-1,nan,nan,0.78593,nan
googleflutter,['corefx'],15,oob_aio,5,0.9,-1,nan,nan,0.99185,nan
googleflutter,['django'],15,oob_aio,5,0.9,-1,nan,nan,0.70163,nan
googleflutter,['elasticsearch'],15,oob_aio,5,0.9,-1,nan,nan,0.82027,nan
googleflutter,['fabric'],15,oob_aio,5,0.9,-1,nan,nan,0.927,nan
googleflutter,['homebrew'],15,oob_aio,5,0.9,-1,nan,nan,1,nan
googleflutter,['jgroups'],15,oob_aio,5,0.9,-1,nan,nan,0.7824,nan
googleflutter,['neutron'],15,oob_aio,5,0.9,-1,nan,nan,0.79339,nan
googleflutter,['node'],15,oob_aio,5,0.9,-1,nan,nan,0.87034,nan
googleflutter,['nova'],15,oob_aio,5,0.9,-1,nan,nan,0.74861,nan
googleflutter,['npm'],15,oob_aio,5,0.9,-1,nan,nan,0.83209,nan
googleflutter,['panda'],15,oob_aio,5,0.9,-1,nan,nan,0.77316,nan
googleflutter,['pytorch'],15,oob_aio,5,0.9,-1,nan,nan,0.97253,nan
googleflutter,['rails'],15,oob_aio,5,0.9,-1,nan,nan,0.71976,nan
googleflutter,['rust'],15,oob_aio,5,0.9,-1,nan,nan,0.89463,nan
googleflutter,['tensorflow'],15,oob_aio,5,0.9,-1,nan,nan,1,nan
googleflutter,['tomcat'],15,oob_aio,5,0.9,-1,nan,nan,0.79271,nan
googleflutter,['vscode'],15,oob_aio,5,0.9,-1,nan,nan,1,nan
googleflutter,['wp-calypso'],15,oob_aio,5,0.9,-1,nan,nan,0.9738,nan
googleflutter,['googleflutter'],15,pbsa,20,0.99,0,nan,nan,1,nan
googleflutter,['ansible'],15,pbsa_aio,20,0.99,0,nan,nan,0.75176,nan
googleflutter,['brackets'],15,pbsa_aio,20,0.99,0,nan,nan,0.64838,nan
googleflutter,['broadleaf'],15,pbsa_aio,20,0.99,0,nan,nan,0.82601,nan
googleflutter,['camel'],15,pbsa_aio,20,0.99,0,nan,nan,0.64245,nan
googleflutter,['corefx'],15,pbsa_aio,20,0.99,0,nan,nan,0.94265,nan
googleflutter,['django'],15,pbsa_aio,20,0.99,0,nan,nan,0.74983,nan
googleflutter,['elasticsearch'],15,pbsa_aio,20,0.99,0,nan,nan,0.77815,nan
googleflutter,['fabric'],15,pbsa_aio,20,0.99,0,nan,nan,0.9485,nan
googleflutter,['homebrew'],15,pbsa_aio,20,0.99,0,nan,nan,1,nan
googleflutter,['jgroups'],15,pbsa_aio,20,0.99,0,nan,nan,0.88063,nan
googleflutter,['neutron'],15,pbsa_aio,20,0.99,0,nan,nan,0.74754,nan
googleflutter,['node'],15,pbsa_aio,20,0.99,0,nan,nan,0.85015,nan
googleflutter,['nova'],15,pbsa_aio,20,0.99,0,nan,nan,0.84671,nan
googleflutter,['npm'],15,pbsa_aio,20,0.99,0,nan,nan,0.89111,nan
googleflutter,['panda'],15,pbsa_aio,20,0.99,0,nan,nan,0.76378,nan
googleflutter,['pytorch'],15,pbsa_aio,20,0.99,0,nan,nan,0.88424,nan
googleflutter,['rails'],15,pbsa_aio,20,0.99,0,nan,nan,0.66617,nan
googleflutter,['rust'],15,pbsa_aio,20,0.99,0,nan,nan,0.78261,nan
googleflutter,['tensorflow'],15,pbsa_aio,20,0.99,0,nan,nan,1,nan
googleflutter,['tomcat'],15,pbsa_aio,20,0.99,0,nan,nan,0.72123,nan
googleflutter,['vscode'],15,pbsa_aio,20,0.99,0,nan,nan,1,nan
googleflutter,['wp-calypso'],15,pbsa_aio,20,0.99,0,nan,nan,0.97968,nan
homebrew,['homebrew'],15,odasc,15,0.95,0.8,0,0,1,0
homebrew,['pytorch'],15,odasc_aio,15,0.95,0.8,0.30042,0.79715,0.12485,0.05328
homebrew,['ansible'],15,odasc_aio,15,0.95,0.8,0.03677,0.99138,0.00907,0.01258
homebrew,['tensorflow'],15,odasc_aio,15,0.95,0.8,0.02629,0.99893,0.00915,0.01684
homebrew,['vscode'],15,odasc_aio,15,0.95,0.8,0.01061,0.99954,0.0063,0.00637
homebrew,['brackets'],15,odasc_aio,15,0.95,0.8,0.00735,0.99933,0.00552,0.00246
homebrew,['rust'],15,odasc_aio,15,0.95,0.8,0.00526,1,0.00529,0.00372
homebrew,['elasticsearch'],15,odasc_aio,15,0.95,0.8,0.00362,0.99983,0.00524,0.00186
homebrew,['camel'],15,odasc_aio,15,0.95,0.8,0.00326,1,0.00522,0.0023
homebrew,['neutron'],15,odasc_aio,15,0.95,0.8,0.00323,1,0.00523,0.00228
homebrew,['broadleaf'],15,odasc_aio,15,0.95,0.8,0.00307,1,0.00521,0.00217
homebrew,['corefx'],15,odasc_aio,15,0.95,0.8,0.00307,0.99618,0.00521,-0.00955
homebrew,['django'],15,odasc_aio,15,0.95,0.8,0.00307,1,0.00521,0.00217
homebrew,['fabric'],15,odasc_aio,15,0.95,0.8,0.00307,1,0.00521,0.00217
homebrew,['googleflutter'],15,odasc_aio,15,0.95,0.8,0.00307,1,0.00521,0.00217
homebrew,['jgroups'],15,odasc_aio,15,0.95,0.8,0.00307,1,0.00521,0.00217
homebrew,['node'],15,odasc_aio,15,0.95,0.8,0.00307,1,0.00521,0.00217
homebrew,['nova'],15,odasc_aio,15,0.95,0.8,0.00307,1,0.00521,0.00217
homebrew,['npm'],15,odasc_aio,15,0.95,0.8,0.00307,1,0.00521,0.00217
homebrew,['panda'],15,odasc_aio,15,0.95,0.8,0.00307,1,0.00521,0.00217
homebrew,['rails'],15,odasc_aio,15,0.95,0.8,0.00307,1,0.00521,0.00217
homebrew,['tomcat'],15,odasc_aio,15,0.95,0.8,0.00307,1,0.00521,0.00217
homebrew,['wp-calypso'],15,odasc_aio,15,0.95,0.8,0.00307,1,0.00521,0.00217
homebrew,['homebrew'],15,oob,10,0.95,-1,0,0,1,0
homebrew,['googleflutter'],15,oob_aio,10,0.95,-1,0.18125,0.81943,0.34957,0.10716
homebrew,['pytorch'],15,oob_aio,10,0.95,-1,0.17025,0.92724,0.04673,0.00191
homebrew,['vscode'],15,oob_aio,10,0.95,-1,0.07606,0.99671,0.0229,0.05121
homebrew,['tensorflow'],15,oob_aio,10,0.95,-1,0.05577,0.99793,0.01564,0.03789
homebrew,['rust'],15,oob_aio,10,0.95,-1,0.02425,0.98934,0.00879,-0.00377
homebrew,['brackets'],15,oob_aio,10,0.95,-1,0.01775,0.99748,0.00634,0.00245
homebrew,['ansible'],15,oob_aio,10,0.95,-1,0.01195,1,0.00603,0.00851
homebrew,['elasticsearch'],15,oob_aio,10,0.95,-1,0.01045,0.99011,0.00561,-0.01772
homebrew,['camel'],15,oob_aio,10,0.95,-1,0.00726,0.99634,0.00538,-0.00757
homebrew,['node'],15,oob_aio,10,0.95,-1,0.00486,1,0.00531,0.00344
homebrew,['broadleaf'],15,oob_aio,10,0.95,-1,0.00307,1,0.00521,0.00217
homebrew,['corefx'],15,oob_aio,10,0.95,-1,0.00307,0.99331,0.00521,-0.01835
homebrew,['django'],15,oob_aio,10,0.95,-1,0.00307,1,0.00521,0.00217
homebrew,['fabric'],15,oob_aio,10,0.95,-1,0.00307,1,0.00521,0.00217
homebrew,['jgroups'],15,oob_aio,10,0.95,-1,0.00307,1,0.00521,0.00217
homebrew,['neutron'],15,oob_aio,10,0.95,-1,0.00307,1,0.00521,0.00217
homebrew,['nova'],15,oob_aio,10,0.95,-1,0.00307,1,0.00521,0.00217
homebrew,['npm'],15,oob_aio,10,0.95,-1,0.00307,1,0.00521,0.00217
homebrew,['panda'],15,oob_aio,10,0.95,-1,0.00307,1,0.00521,0.00217
homebrew,['rails'],15,oob_aio,10,0.95,-1,0.00307,1,0.00521,0.00217
homebrew,['tomcat'],15,oob_aio,10,0.95,-1,0.00307,1,0.00521,0.00217
homebrew,['wp-calypso'],15,oob_aio,10,0.95,-1,0.00307,1,0.00521,0.00217
homebrew,['homebrew'],15,pbsa,20,0.99,0,0,0,1,0
homebrew,['rails'],15,pbsa_aio,20,0.99,0,0.45548,0.81854,0.17737,0.21171
homebrew,['neutron'],15,pbsa_aio,20,0.99,0,0.40387,0.69952,0.26897,0.15117
homebrew,['tensorflow'],15,pbsa_aio,20,0.99,0,0.38596,0.32989,0.63482,-0.01388
homebrew,['vscode'],15,pbsa_aio,20,0.99,0,0.38154,0.32738,0.51704,-0.03066
homebrew,['node'],15,pbsa_aio,20,0.99,0,0.37886,0.62734,0.21114,0.05213
homebrew,['camel'],15,pbsa_aio,20,0.99,0,0.3766,0.36489,0.40687,-0.06547
homebrew,['googleflutter'],15,pbsa_aio,20,0.99,0,0.37017,0.27984,0.4104,0.00636
homebrew,['corefx'],15,pbsa_aio,20,0.99,0,0.36771,0.8482,0.12444,0.12781
homebrew,['rust'],15,pbsa_aio,20,0.99,0,0.35574,0.3332,0.3219,-0.09422
homebrew,['django'],15,pbsa_aio,20,0.99,0,0.34896,0.67578,0.15483,-0.01814
homebrew,['pytorch'],15,pbsa_aio,20,0.99,0,0.34481,0.24309,0.57338,-0.00283
homebrew,['nova'],15,pbsa_aio,20,0.99,0,0.31435,0.33301,0.55465,-0.14275
homebrew,['elasticsearch'],15,pbsa_aio,20,0.99,0,0.31104,0.60859,0.13962,-0.17106
homebrew,['ansible'],15,pbsa_aio,20,0.99,0,0.2158,0.12417,0.65249,-0.05461
homebrew,['wp-calypso'],15,pbsa_aio,20,0.99,0,0.19558,0.98864,0.05369,0.13055
homebrew,['panda'],15,pbsa_aio,20,0.99,0,0.0586,0.99655,0.016,0.0357
homebrew,['brackets'],15,pbsa_aio,20,0.99,0,0.03133,1,0.00796,0.02238
homebrew,['tomcat'],15,pbsa_aio,20,0.99,0,0.01182,0.99988,0.00626,0.00801
homebrew,['broadleaf'],15,pbsa_aio,20,0.99,0,0.00307,1,0.00521,0.00217
homebrew,['fabric'],15,pbsa_aio,20,0.99,0,0.00307,1,0.00521,0.00217
homebrew,['jgroups'],15,pbsa_aio,20,0.99,0,0.00307,1,0.00521,0.00217
homebrew,['npm'],15,pbsa_aio,20,0.99,0,0.00307,1,0.00521,0.00217
jgroups,['jgroups'],15,odasc,20,0.95,0.9,0.16921,0.10964,0.87691,-0.04397
jgroups,['googleflutter'],15,odasc_aio,20,0.95,0.9,0.20598,0.11659,0.87685,-0.02187
jgroups,['node'],15,odasc_aio,20,0.95,0.9,0.20582,0.12056,0.86727,-0.02667
jgroups,['rails'],15,odasc_aio,20,0.95,0.9,0.20534,0.11749,0.86974,-0.02861
jgroups,['broadleaf'],15,odasc_aio,20,0.95,0.9,0.20478,0.11671,0.87451,-0.02345
jgroups,['django'],15,odasc_aio,20,0.95,0.9,0.19934,0.11723,0.87331,-0.02563
jgroups,['panda'],15,odasc_aio,20,0.95,0.9,0.19702,0.11629,0.87066,-0.03405
jgroups,['tensorflow'],15,odasc_aio,20,0.95,0.9,0.19572,0.11587,0.87579,-0.02488
jgroups,['homebrew'],15,odasc_aio,20,0.95,0.9,0.17362,0.10504,0.89411,-0.03031
jgroups,['neutron'],15,odasc_aio,20,0.95,0.9,0.17157,0.1083,0.88398,-0.03773
jgroups,['tomcat'],15,odasc_aio,20,0.95,0.9,0.1715,0.10859,0.88246,-0.04049
jgroups,['corefx'],15,odasc_aio,20,0.95,0.9,0.17143,0.10845,0.88262,-0.03978
jgroups,['npm'],15,odasc_aio,20,0.95,0.9,0.17076,0.1106,0.87872,-0.04111
jgroups,['brackets'],15,odasc_aio,20,0.95,0.9,0.17015,0.10873,0.88124,-0.03947
jgroups,['rust'],15,odasc_aio,20,0.95,0.9,0.17008,0.10923,0.87923,-0.04172
jgroups,['vscode'],15,odasc_aio,20,0.95,0.9,0.16968,0.10961,0.87661,-0.04613
jgroups,['pytorch'],15,odasc_aio,20,0.95,0.9,0.16958,0.10804,0.87941,-0.04469
jgroups,['nova'],15,odasc_aio,20,0.95,0.9,0.16946,0.11241,0.87315,-0.0453
jgroups,['elasticsearch'],15,odasc_aio,20,0.95,0.9,0.16944,0.10999,0.87647,-0.044
jgroups,['camel'],15,odasc_aio,20,0.95,0.9,0.1693,0.11024,0.8754,-0.04523
jgroups,['ansible'],15,odasc_aio,20,0.95,0.9,0.16903,0.10921,0.87617,-0.04674
jgroups,['fabric'],15,odasc_aio,20,0.95,0.9,0.16889,0.10915,0.87671,-0.04549
jgroups,['wp-calypso'],15,odasc_aio,20,0.95,0.9,0.16867,0.11046,0.874,-0.04654
jgroups,['jgroups'],15,oob,5,0.95,-1,0.17738,0.09429,0.91421,-0.01838
jgroups,['node'],15,oob_aio,5,0.95,-1,0.21037,0.10077,0.91056,-0.00099
jgroups,['googleflutter'],15,oob_aio,5,0.95,-1,0.20634,0.0994,0.91099,-0.00422
jgroups,['rails'],15,oob_aio,5,0.95,-1,0.20457,0.09906,0.91162,-0.00429
jgroups,['broadleaf'],15,oob_aio,5,0.95,-1,0.20406,0.09864,0.91187,-0.00442
jgroups,['tensorflow'],15,oob_aio,5,0.95,-1,0.2015,0.0998,0.91102,-0.00568
jgroups,['django'],15,oob_aio,5,0.95,-1,0.19964,0.09867,0.91315,-0.0048
jgroups,['panda'],15,oob_aio,5,0.95,-1,0.19779,0.09835,0.91256,-0.00675
jgroups,['rust'],15,oob_aio,5,0.95,-1,0.17742,0.09433,0.91481,-0.0177
jgroups,['camel'],15,oob_aio,5,0.95,-1,0.17738,0.09473,0.9138,-0.01833
jgroups,['ansible'],15,oob_aio,5,0.95,-1,0.17729,0.0944,0.91323,-0.01985
jgroups,['pytorch'],15,oob_aio,5,0.95,-1,0.17729,0.09412,0.91479,-0.01812
jgroups,['homebrew'],15,oob_aio,5,0.95,-1,0.17725,0.09428,0.9142,-0.01861
jgroups,['corefx'],15,oob_aio,5,0.95,-1,0.17716,0.09438,0.91394,-0.01882
jgroups,['wp-calypso'],15,oob_aio,5,0.95,-1,0.17709,0.09403,0.91438,-0.01865
jgroups,['vscode'],15,oob_aio,5,0.95,-1,0.177,0.0938,0.91471,-0.01844
jgroups,['elasticsearch'],15,oob_aio,5,0.95,-1,0.17696,0.0939,0.91482,-0.0181
jgroups,['neutron'],15,oob_aio,5,0.95,-1,0.17685,0.09368,0.91484,-0.01806
jgroups,['tomcat'],15,oob_aio,5,0.95,-1,0.17684,0.09454,0.91199,-0.02167
jgroups,['brackets'],15,oob_aio,5,0.95,-1,0.17678,0.09354,0.91483,-0.01839
jgroups,['npm'],15,oob_aio,5,0.95,-1,0.17663,0.09345,0.91468,-0.01877
jgroups,['nova'],15,oob_aio,5,0.95,-1,0.17538,0.09448,0.91268,-0.02113
jgroups,['fabric'],15,oob_aio,5,0.95,-1,0.17525,0.09355,0.91483,-0.01936
jgroups,['jgroups'],15,pbsa,20,0.99,0,0.18045,0.11882,0.85886,-0.05535
jgroups,['node'],15,pbsa_aio,20,0.99,0,0.18344,0.12188,0.8588,-0.05116
jgroups,['npm'],15,pbsa_aio,20,0.99,0,0.18244,0.12081,0.85781,-0.05384
jgroups,['broadleaf'],15,pbsa_aio,20,0.99,0,0.18231,0.12044,0.85934,-0.05232
jgroups,['googleflutter'],15,pbsa_aio,20,0.99,0,0.18216,0.11981,0.85929,-0.05251
jgroups,['vscode'],15,pbsa_aio,20,0.99,0,0.18198,0.11926,0.85925,-0.05359
jgroups,['brackets'],15,pbsa_aio,20,0.99,0,0.18197,0.11921,0.85869,-0.05431
jgroups,['rails'],15,pbsa_aio,20,0.99,0,0.18187,0.11983,0.85849,-0.05383
jgroups,['camel'],15,pbsa_aio,20,0.99,0,0.18055,0.119,0.85968,-0.05431
jgroups,['homebrew'],15,pbsa_aio,20,0.99,0,0.1804,0.11912,0.85855,-0.05572
jgroups,['rust'],15,pbsa_aio,20,0.99,0,0.18032,0.11983,0.8579,-0.05611
jgroups,['ansible'],15,pbsa_aio,20,0.99,0,0.17988,0.11506,0.86109,-0.05626
jgroups,['nova'],15,pbsa_aio,20,0.99,0,0.17985,0.1178,0.85933,-0.05624
jgroups,['fabric'],15,pbsa_aio,20,0.99,0,0.17955,0.11775,0.85879,-0.05693
jgroups,['wp-calypso'],15,pbsa_aio,20,0.99,0,0.17947,0.11691,0.85914,-0.05759
jgroups,['django'],15,pbsa_aio,20,0.99,0,0.17942,0.11813,0.85847,-0.05693
jgroups,['tensorflow'],15,pbsa_aio,20,0.99,0,0.17942,0.11781,0.85993,-0.05514
jgroups,['panda'],15,pbsa_aio,20,0.99,0,0.17916,0.11752,0.85791,-0.05852
jgroups,['elasticsearch'],15,pbsa_aio,20,0.99,0,0.17893,0.11762,0.85956,-0.05607
jgroups,['pytorch'],15,pbsa_aio,20,0.99,0,0.17886,0.11705,0.85919,-0.0571
jgroups,['neutron'],15,pbsa_aio,20,0.99,0,0.17881,0.11666,0.85972,-0.05686
jgroups,['corefx'],15,pbsa_aio,20,0.99,0,0.17849,0.11597,0.86079,-0.05628
jgroups,['tomcat'],15,pbsa_aio,20,0.99,0,0.17789,0.11473,0.86069,-0.0574
neutron,['neutron'],15,odasc,30,0.95,0.8,0.60157,0.70353,0.55121,0.26355
neutron,['elasticsearch'],15,odasc_aio,30,0.95,0.8,0.651,0.6209,0.6921,0.31671
neutron,['googleflutter'],15,odasc_aio,30,0.95,0.8,0.64776,0.65715,0.65899,0.31946
neutron,['pytorch'],15,odasc_aio,30,0.95,0.8,0.64493,0.67005,0.63935,0.31199
neutron,['corefx'],15,odasc_aio,30,0.95,0.8,0.63038,0.6856,0.60606,0.29711
neutron,['brackets'],15,odasc_aio,30,0.95,0.8,0.62428,0.71426,0.56659,0.2866
neutron,['vscode'],15,odasc_aio,30,0.95,0.8,0.62428,0.67937,0.6016,0.28612
neutron,['homebrew'],15,odasc_aio,30,0.95,0.8,0.62347,0.67125,0.60743,0.28368
neutron,['wp-calypso'],15,odasc_aio,30,0.95,0.8,0.62192,0.68216,0.59529,0.28287
neutron,['tensorflow'],15,odasc_aio,30,0.95,0.8,0.61974,0.68887,0.58723,0.28222
neutron,['ansible'],15,odasc_aio,30,0.95,0.8,0.61949,0.71671,0.55892,0.28255
neutron,['rust'],15,odasc_aio,30,0.95,0.8,0.61374,0.68056,0.57469,0.26429
neutron,['broadleaf'],15,odasc_aio,30,0.95,0.8,0.60457,0.48937,0.81315,0.33103
neutron,['camel'],15,odasc_aio,30,0.95,0.8,0.58453,0.82602,0.44565,0.29123
neutron,['fabric'],15,odasc_aio,30,0.95,0.8,0.56957,0.45173,0.77889,0.23937
neutron,['django'],15,odasc_aio,30,0.95,0.8,0.5634,0.80152,0.44537,0.26704
neutron,['jgroups'],15,odasc_aio,30,0.95,0.8,0.52813,0.87116,0.36281,0.25447
neutron,['npm'],15,odasc_aio,30,0.95,0.8,0.49792,0.85928,0.31732,0.20814
neutron,['tomcat'],15,odasc_aio,30,0.95,0.8,0.43461,0.90786,0.22234,0.18334
neutron,['panda'],15,odasc_aio,30,0.95,0.8,0.31266,0.87887,0.23771,0.11219
neutron,['nova'],15,odasc_aio,30,0.95,0.8,0.29022,0.95422,0.10153,0.10906
neutron,['rails'],15,odasc_aio,30,0.95,0.8,0.24384,0.96358,0.06623,0.07783
neutron,['node'],15,odasc_aio,30,0.95,0.8,0.17266,0.97003,0.03793,0.02917
neutron,['neutron'],15,oob,20,0.999,-1,0.62934,0.53059,0.77242,0.31762
neutron,['brackets'],15,oob_aio,20,0.999,-1,0.65216,0.59633,0.72914,0.32994
neutron,['ansible'],15,oob_aio,20,0.999,-1,0.64851,0.61397,0.70234,0.31969
neutron,['elasticsearch'],15,oob_aio,20,0.999,-1,0.64468,0.66406,0.63613,0.30379
neutron,['pytorch'],15,oob_aio,20,0.999,-1,0.64445,0.56097,0.76025,0.33127
neutron,['corefx'],15,oob_aio,20,0.999,-1,0.62944,0.53075,0.77242,0.31779
neutron,['wp-calypso'],15,oob_aio,20,0.999,-1,0.62944,0.53075,0.77242,0.31779
neutron,['googleflutter'],15,oob_aio,20,0.999,-1,0.62941,0.53076,0.77233,0.31768
neutron,['tensorflow'],15,oob_aio,20,0.999,-1,0.62941,0.53076,0.77233,0.31768
neutron,['vscode'],15,oob_aio,20,0.999,-1,0.62941,0.53076,0.77233,0.31768
neutron,['homebrew'],15,oob_aio,20,0.999,-1,0.62934,0.53071,0.7722,0.3175
neutron,['django'],15,oob_aio,20,0.999,-1,0.62913,0.62691,0.66705,0.30272
neutron,['panda'],15,oob_aio,20,0.999,-1,0.62075,0.63203,0.66231,0.31212
neutron,['camel'],15,oob_aio,20,0.999,-1,0.58557,0.71836,0.53738,0.25864
neutron,['broadleaf'],15,oob_aio,20,0.999,-1,0.58105,0.53401,0.69136,0.22941
neutron,['node'],15,oob_aio,20,0.999,-1,0.5552,0.79562,0.41894,0.22912
neutron,['tomcat'],15,oob_aio,20,0.999,-1,0.52768,0.84898,0.35895,0.23761
neutron,['rust'],15,oob_aio,20,0.999,-1,0.52062,0.8214,0.34671,0.19629
neutron,['fabric'],15,oob_aio,20,0.999,-1,0.50107,0.37256,0.83388,0.21883
neutron,['jgroups'],15,oob_aio,20,0.999,-1,0.47973,0.77211,0.34498,0.12624
neutron,['npm'],15,oob_aio,20,0.999,-1,0.43048,0.85756,0.26622,0.15968
neutron,['rails'],15,oob_aio,20,0.999,-1,0.37822,0.92362,0.1688,0.13942
neutron,['nova'],15,oob_aio,20,0.999,-1,0.33655,0.90655,0.16518,0.10005
neutron,['neutron'],15,pbsa,20,0.99,0,0.63637,0.55145,0.75353,0.31459
neutron,['pytorch'],15,pbsa_aio,20,0.99,0,0.65465,0.59392,0.73787,0.33697
neutron,['brackets'],15,pbsa_aio,20,0.99,0,0.65075,0.58545,0.73923,0.33032
neutron,['ansible'],15,pbsa_aio,20,0.99,0,0.64917,0.62389,0.69324,0.3201
neutron,['broadleaf'],15,pbsa_aio,20,0.99,0,0.64781,0.57825,0.75024,0.33704
neutron,['homebrew'],15,pbsa_aio,20,0.99,0,0.63649,0.55159,0.75364,0.31486
neutron,['googleflutter'],15,pbsa_aio,20,0.99,0,0.63636,0.55148,0.75348,0.31458
neutron,['tensorflow'],15,pbsa_aio,20,0.99,0,0.63636,0.55148,0.75348,0.31458
neutron,['vscode'],15,pbsa_aio,20,0.99,0,0.63636,0.55148,0.75348,0.31458
neutron,['corefx'],15,pbsa_aio,20,0.99,0,0.63635,0.55147,0.75347,0.31455
neutron,['wp-calypso'],15,pbsa_aio,20,0.99,0,0.63635,0.55147,0.75347,0.31455
neutron,['panda'],15,pbsa_aio,20,0.99,0,0.60754,0.71152,0.5681,0.29103
neutron,['fabric'],15,pbsa_aio,20,0.99,0,0.60202,0.49963,0.77832,0.29654
neutron,['elasticsearch'],15,pbsa_aio,20,0.99,0,0.54938,0.72986,0.49296,0.22306
neutron,['camel'],15,pbsa_aio,20,0.99,0,0.52751,0.8334,0.40725,0.2664
neutron,['tomcat'],15,pbsa_aio,20,0.99,0,0.50182,0.85476,0.3716,0.24329
neutron,['jgroups'],15,pbsa_aio,20,0.99,0,0.45756,0.8244,0.32617,0.16227
neutron,['django'],15,pbsa_aio,20,0.99,0,0.39354,0.76302,0.38713,0.13826
neutron,['rust'],15,pbsa_aio,20,0.99,0,0.31596,0.8815,0.19019,0.07685
neutron,['rails'],15,pbsa_aio,20,0.99,0,0.28781,0.94892,0.09226,0.08646
neutron,['npm'],15,pbsa_aio,20,0.99,0,0.28075,0.91638,0.16312,0.08528
neutron,['nova'],15,pbsa_aio,20,0.99,0,0.23731,0.92752,0.11706,0.04257
neutron,['node'],15,pbsa_aio,20,0.99,0,0.14181,0.95347,0.06023,0.00091
node,['node'],15,odasc,20,0.99,0.9,0.59603,0.52903,0.7004,0.23758
node,['broadleaf'],15,odasc_aio,20,0.99,0.9,0.6018,0.5798,0.68111,0.25741
node,['npm'],15,odasc_aio,20,0.99,0.9,0.59988,0.54053,0.69209,0.23892
node,['googleflutter'],15,odasc_aio,20,0.99,0.9,0.59581,0.52716,0.70241,0.23783
node,['pytorch'],15,odasc_aio,20,0.99,0.9,0.59574,0.52567,0.7057,0.2406
node,['fabric'],15,odasc_aio,20,0.99,0.9,0.59551,0.53212,0.6972,0.23775
node,['corefx'],15,odasc_aio,20,0.99,0.9,0.59543,0.53222,0.69631,0.23663
node,['vscode'],15,odasc_aio,20,0.99,0.9,0.59465,0.52954,0.69851,0.23677
node,['nova'],15,odasc_aio,20,0.99,0.9,0.59452,0.52447,0.70328,0.23627
node,['neutron'],15,odasc_aio,20,0.99,0.9,0.59441,0.53317,0.69216,0.23278
node,['brackets'],15,odasc_aio,20,0.99,0.9,0.59411,0.53043,0.69445,0.23234
node,['panda'],15,odasc_aio,20,0.99,0.9,0.59402,0.53367,0.69129,0.23276
node,['tensorflow'],15,odasc_aio,20,0.99,0.9,0.59398,0.53351,0.69213,0.23366
node,['wp-calypso'],15,odasc_aio,20,0.99,0.9,0.59388,0.53112,0.69498,0.23447
node,['rust'],15,odasc_aio,20,0.99,0.9,0.59197,0.53886,0.68139,0.22754
node,['homebrew'],15,odasc_aio,20,0.99,0.9,0.59191,0.5152,0.70843,0.23233
node,['ansible'],15,odasc_aio,20,0.99,0.9,0.59186,0.52988,0.69076,0.22808
node,['elasticsearch'],15,odasc_aio,20,0.99,0.9,0.58935,0.54229,0.67043,0.21899
node,['jgroups'],15,odasc_aio,20,0.99,0.9,0.4653,0.87755,0.25846,0.17181
node,['camel'],15,odasc_aio,20,0.99,0.9,0.4229,0.8945,0.22503,0.15383
node,['tomcat'],15,odasc_aio,20,0.99,0.9,0.40598,0.84556,0.23532,0.08549
node,['django'],15,odasc_aio,20,0.99,0.9,0.38863,0.91285,0.2084,0.14889
node,['rails'],15,odasc_aio,20,0.99,0.9,0.16974,0.9662,0.03933,0.00356
node,['node'],15,oob,30,0.99,-1,0.57463,0.44665,0.76877,0.23152
node,['broadleaf'],15,oob_aio,30,0.99,-1,0.59567,0.48845,0.75873,0.2545
node,['npm'],15,oob_aio,30,0.99,-1,0.57877,0.45159,0.76913,0.23631
node,['ansible'],15,oob_aio,30,0.99,-1,0.57464,0.44673,0.76865,0.23144
node,['brackets'],15,oob_aio,30,0.99,-1,0.57464,0.44673,0.76865,0.23144
node,['corefx'],15,oob_aio,30,0.99,-1,0.57464,0.44673,0.76865,0.23144
node,['elasticsearch'],15,oob_aio,30,0.99,-1,0.57464,0.44673,0.76865,0.23144
node,['fabric'],15,oob_aio,30,0.99,-1,0.57464,0.44673,0.76865,0.23144
node,['googleflutter'],15,oob_aio,30,0.99,-1,0.57464,0.44673,0.76865,0.23144
node,['homebrew'],15,oob_aio,30,0.99,-1,0.57464,0.44673,0.76865,0.23144
node,['neutron'],15,oob_aio,30,0.99,-1,0.57464,0.44673,0.76865,0.23144
node,['nova'],15,oob_aio,30,0.99,-1,0.57464,0.44673,0.76865,0.23144
node,['pytorch'],15,oob_aio,30,0.99,-1,0.57464,0.44673,0.76865,0.23144
node,['rust'],15,oob_aio,30,0.99,-1,0.57464,0.44673,0.76865,0.23144
node,['tensorflow'],15,oob_aio,30,0.99,-1,0.57464,0.44673,0.76865,0.23144
node,['vscode'],15,oob_aio,30,0.99,-1,0.57464,0.44673,0.76865,0.23144
node,['wp-calypso'],15,oob_aio,30,0.99,-1,0.57464,0.44673,0.76865,0.23144
node,['panda'],15,oob_aio,30,0.99,-1,0.56847,0.43937,0.76819,0.22295
node,['camel'],15,oob_aio,30,0.99,-1,0.54842,0.51105,0.62382,0.14201
