author_date_unix_timestamp,fix,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,contains_bug,days_to_first_fix
1379363266,0,1.0,1.0,1.0,0.0,3.0,6.0,2821.0,31.0,4.365266203703704,179.0,2183.0,1.2290811037254843,1469.0,0,0.0
1379364557,1,1.0,2.0,2.0,0.7219280948873623,9.0,1.0,2513.0,32.0,31.589924768518518,274.0,2184.5,1.0180704867161239,1471.0,0,0.0
1379373643,0,2.0,3.0,5.0,1.915737889034653,219.0,2.0,1445.4,32.0,55.9046412037037,414.0,5.0,1.027712826964212,2.0,1,119.93871527777776
1379379694,1,1.0,1.0,1.0,0.0,40.0,0.0,3675.0,32.0,3.3830555555555555,206.0,2186.0,1.2955907709992611,1472.0,1,856.2920717592592
1379379888,0,2.0,3.0,3.0,1.0,2.0,2.0,677.6666666666666,32.0,2.4019251543209883,111.0,660.0,1.1939565467714264,223.0,0,0.0
1379384828,0,1.0,1.0,1.0,0.0,12.0,5.0,277.0,32.0,0.492349537037037,8.0,662.0,3.0310773643009945,224.0,0,0.0
1379404540,0,1.0,1.0,1.0,0.0,8.0,4.0,1201.0,32.0,14.413402777777774,109.0,0.0,0.0,0.0,0,0.0
1379408738,1,2.0,4.0,10.0,2.6343245975971086,151.0,142.0,2528.7,32.0,21.05051157407408,3443.0,5.5,1.0684705189074684,9.0,1,5.401365740740742
1379417746,0,2.0,2.0,2.0,0.19143325481419346,36.0,100.0,2441.5,32.0,0.640474537037037,329.0,2187.5,2.1418359715788524,1473.0,0,0.0
1379419263,1,1.0,1.0,1.0,0.0,1.0,1.0,1952.0,30.0,30.967141203703704,27.0,2189.0,1.0322922930929253,1474.0,0,0.0
1379420466,1,1.0,1.0,3.0,1.5,4.0,4.0,4946.0,32.0,3.0430864197530862,1213.0,2191.0,1.2786048899896243,1477.0,1,848.1330092592592
1379477366,1,2.0,3.0,3.0,1.140023594637995,58.0,17.0,1844.333333333333,33.0,17.991211419753085,324.0,12.0,0.93685646698715,9.0,1,10.976400462962964
1379483782,1,1.0,2.0,2.0,1.0,2.0,2.0,606.5,31.0,28.53278356481481,127.0,87.5,1.018307571972366,78.0,1,851.4507175925926
1379486782,1,1.0,1.0,1.0,0.0,1.0,1.0,7.0,15.0,365.4242013888888,3.0,89.0,1.0027365456261497,79.0,0,0.0
1379511149,0,1.0,1.0,1.0,0.0,1.0,0.0,532.0,32.0,1.0810532407407407,64.0,2193.0,1.9250238215046624,490.0,0,0.0
1379511668,0,3.0,4.0,6.0,1.6433220478132469,28.0,27.0,1273.0,42.0,-154.5683236882716,1184.0,18.5,0.9977848699375824,2.0,1,218.39258101851848
1379525000,0,1.0,1.0,1.0,0.0,140.0,105.0,1163.0,31.0,0.4770601851851852,126.0,663.0,3.0961715755252563,352.0,1,3.034247685185185
1379531163,0,1.0,1.0,1.0,0.0,151.0,198.0,1022.0,30.0,49.186944444444435,70.0,664.0,1.0203305981149018,353.0,1,13.075856481481482
1379593267,1,2.0,3.0,5.0,1.9365870623786727,61.0,17.0,4569.2,32.0,8.018708333333333,2452.0,2196.0,1.0279543573063326,1481.0,1,106.48047453703705
1379610384,0,1.0,1.0,2.0,0.999166914085428,213.0,199.0,45.5,29.0,30.94089699074074,36.0,665.5,0.5080799208915894,46.0,0,0.0
1379617137,0,2.0,3.0,3.0,1.116739042141191,56.0,3.0,3078.333333333333,33.0,-5.359479166666667,797.0,706.0,0.8925794724195241,375.0,1,14.180868055555555
1379650899,1,1.0,1.0,1.0,0.0,2.0,5.0,16.0,32.0,44.29802083333333,9.0,9.0,1.022574371973917,6.0,0,0.0
1379700608,0,2.0,2.0,2.0,0.99819587904281,33.0,7.0,70.0,26.0,14.658275462962965,14.0,667.5,1.0511656369055844,354.0,1,51.132164351851856
1379703425,1,3.0,4.0,4.0,0.9491689791397934,58.0,3.0,1251.0,33.0,36.670066550925924,366.0,1.5,0.7574562040569086,1.0,0,0.0
1379706739,0,2.0,2.0,3.0,1.3328204045850196,15.0,2.0,1079.3333333333333,32.0,15.665073302469134,241.0,2200.0,1.3137654313052392,493.0,0,0.0
1379713806,1,2.0,3.0,3.0,0.9368656744677046,165.0,14.0,1474.333333333333,33.0,4.07471450617284,252.0,18.0,1.1965990263874782,12.0,1,13.641817129629631
1379716731,0,1.0,1.0,1.0,0.0,9.0,15.0,22.0,26.0,0.1866087962962963,14.0,669.0,6.3588041927680985,31.0,1,50.932418981481476
1379716768,1,2.0,3.0,3.0,1.070512788856337,42.0,6.0,6063.0,36.0,-11.00561728395062,2200.0,1.0,0.6409023566547121,1.0,1,844.703587962963
1379730406,0,1.0,3.0,4.0,1.678318461169914,95.0,81.0,914.75,32.0,26.04960648148149,337.0,671.5,1.116217631457125,358.0,1,19.090902777777774
1379787159,1,2.0,3.0,3.0,0.6641453388022742,53.0,54.0,2420.6666666666665,33.0,12.595300925925924,549.0,675.0,1.0316086687867958,360.0,1,196.95189814814816
1379793976,1,1.0,1.0,1.0,0.0,5.0,14.0,2026.0,32.0,34.14503472222222,296.0,1045.0,1.0292868350591888,793.0,0,0.0
1379795229,0,1.0,1.0,1.0,0.0,35.0,0.0,1917.0,32.0,4.8071875,109.0,677.0,1.2080218422934408,226.0,0,0.0
1379796244,0,1.0,1.0,1.0,0.0,36.0,0.0,284.0,32.0,4.761759259259258,9.0,679.0,1.2100064168627376,228.0,0,0.0
1379799001,0,2.0,3.0,4.0,1.7399546474223628,17.0,2.0,4694.0,33.0,1.6001475694444445,2176.0,2.5,-0.6729730657307735,2.0,1,8.678483796296296
1379800015,0,1.0,4.0,6.0,1.7806052418635985,149.0,23.0,2943.833333333333,33.0,4.6090065586419735,1946.0,710.5,1.0369248671457896,381.0,1,60.688194444444434
1379807082,0,1.0,1.0,2.0,0.7642045065086203,5.0,4.0,2083.5,33.0,2.623622685185185,274.0,2202.5,3.2636362324168413,495.0,0,0.0
1379812248,0,1.0,1.0,2.0,0.9709505944546686,2.0,3.0,2084.0,33.0,0.059791666666666674,276.0,2204.5,13.543554006968641,497.0,0,0.0
1379813068,1,2.0,3.0,4.0,1.5708097626670692,39.0,13.0,1881.5,33.0,46.36731770833333,738.0,1054.5,0.7405953395179605,802.0,1,9.969583333333333
1379815171,0,2.0,4.0,5.0,1.838214259089689,65.0,16.0,2669.6,33.0,3.2271458333333336,1604.0,1059.0,1.141135689523697,805.0,1,40.93837962962963
1379816995,1,1.0,1.0,1.0,0.0,1.0,1.0,3601.0,33.0,0.05494212962962963,210.0,678.0,19.20096903307352,227.0,0,0.0
1379825746,0,2.0,2.0,2.0,0.2761954276479391,35.0,7.0,3688.0,33.0,0.4346296296296295,752.0,1074.5,1.46928213024691,817.0,1,9.822847222222222
1379875416,1,2.0,3.0,4.0,1.4972243200613982,14.0,10.0,2059.25,33.0,2.5185648148148148,744.0,2207.5,1.6256934742728502,1483.0,1,658.3552893518519
1379894331,1,2.0,3.0,4.0,1.5608061399875683,30.0,4.0,2350.5,33.0,6.1672077546296284,596.0,2211.5,1.0836578735411155,1486.0,1,128.11083333333335
1379897814,1,2.0,4.0,4.0,1.5920001314822054,45.0,1.0,1725.75,33.0,4.507876157407408,478.0,2215.5,1.5399208058927736,1489.0,1,108.66998842592592
1379905727,0,1.0,1.0,1.0,0.0,6.0,2.0,367.0,31.0,46.598009259259264,46.0,0.0,0.0,0.0,1,1634.3140162037037
1379907555,0,1.0,1.0,1.0,0.0,5.0,0.0,473.0,31.0,11.277280092592592,48.0,680.0,1.0886738638917768,229.0,0,0.0
1379907558,1,2.0,4.0,5.0,1.8970738935811624,31.0,5.0,1855.2,33.0,19.54072685185185,834.0,15.0,0.5534125140294706,11.0,1,0.659525462962963
1379928182,0,1.0,1.0,1.0,0.0,122.0,70.0,956.0,39.0,-145.52503472222222,65.0,22.0,0.9931283301054776,18.0,1,194.2808796296296
1379928856,0,1.0,1.0,1.0,0.0,30.0,5.0,856.0,39.0,-135.15361111111108,55.0,21.0,0.9926010116061356,17.0,1,846.2993981481482
1379945244,0,2.0,3.0,4.0,1.4955195134247887,16.0,63.0,2253.5,33.0,10.588127893518516,691.0,2219.5,1.7149740713084736,1492.0,1,846.1097222222223
1379945915,0,2.0,4.0,8.0,2.8250906740681563,78.0,27.0,1999.75,35.0,29.743554687500005,1540.0,2329.5,0.9509523206945922,1568.0,1,266.50142361111114
1379960003,1,2.0,2.0,3.0,0.8628099618731891,64.0,7.0,5822.666666666668,35.0,-5.6729166666666675,1457.0,2345.0,0.8721430194061734,1578.0,1,841.8883680555556
1379964541,1,1.0,2.0,2.0,0.3776463213737004,35.0,6.0,2317.5,33.0,0.659525462962963,529.0,18.5,2.137181264587684,13.0,1,2659.164560185185
1379966281,1,2.0,3.0,4.0,1.4885252948977483,25.0,1.0,1387.5,33.0,40.15638888888889,363.0,1.5,0.7593192378152052,1.0,1,60.06756944444446
1379987464,1,2.0,3.0,3.0,1.1254908068679137,20.0,1.0,3873.666666666666,33.0,4.548020833333333,696.0,682.0,22.266914659128137,362.0,0,0.0
1380039857,0,1.0,1.0,1.0,0.0,2.0,2.0,217.0,30.0,55.03409722222222,3.0,0.0,0.0,0.0,0,0.0
1380047176,0,1.0,1.0,1.0,0.0,5.0,2.0,2485.0,33.0,3.0094560185185184,215.0,684.0,1.3322859659176132,363.0,1,74.79743055555555
1380048756,0,2.0,3.0,3.0,1.3896749186460426,23.0,3.0,4483.333333333333,33.0,3.584494598765432,1037.0,715.0,1.1400537521442011,383.0,1,840.8611342592592
1380049814,1,2.0,3.0,3.0,0.9986898440840221,25.0,7.0,2762.333333333333,33.0,4.598167438271607,755.0,21.0,1.0783899200941631,15.0,1,848.5360532407408
1380050644,0,2.0,3.0,4.0,1.5596126261867207,48.0,1.0,5096.25,33.0,7.774866898148147,2070.0,2227.5,27.078715466215428,1498.0,1,4.34113425925926
1380053090,1,1.0,1.0,13.0,2.8554519917827297,81.0,80.0,870.6153846153846,33.0,41.42994925213675,741.0,10.0,1.0199301888538908,13.0,0,0.0
1380072244,1,2.0,3.0,4.0,1.7958481937199449,37.0,1.0,1740.0,33.0,36.74226851851851,260.0,91.5,2.0099595962415613,82.0,1,124.53008101851853
1380077436,0,1.0,2.0,2.0,0.3809465857053901,26.0,1.0,7395.0,33.0,1.771417824074074,1905.0,717.5,1.2968498952775582,385.0,1,840.5291898148148
1380120098,0,1.0,2.0,6.0,1.2674191564957848,41.0,15.0,36.833333333333336,33.0,29.56995370370371,57.0,688.5,1.010708593894064,37.0,0,0.0
1380121123,0,2.0,2.0,2.0,0.6500224216483541,7.0,5.0,2258.5,33.0,129.09151620370372,293.0,692.5,1.0140477233413665,365.0,0,0.0
1380125053,0,1.0,2.0,2.0,0.5266170655714282,116.0,136.0,944.5,39.0,2.2746990740740745,122.0,23.5,1.3293376772923469,20.0,1,192.00228009259257
1380125626,0,1.0,3.0,4.0,1.5310097681119863,33.0,37.0,4026.0,33.0,2.1632002314814813,1932.0,720.5,1.1592807010584716,389.0,1,26.944826388888888
1380128012,1,2.0,3.0,4.0,1.5200063921995088,156.0,20.0,4493.0,33.0,5.288483796296297,1468.0,695.5,0.923859597377226,368.0,1,839.9438194444444
1380133953,1,1.0,1.0,1.0,0.0,73.0,93.0,893.0,33.0,0.06876157407407407,50.0,698.0,15.54300622790776,369.0,0,0.0
1380136163,0,2.0,4.0,7.0,2.1610307604986154,82.0,12.0,1415.0,33.0,8.552671957671958,1093.0,2252.0,1.0526101181478522,1517.0,1,37.7179050925926
1380152932,1,2.0,3.0,3.0,1.1874464080424711,38.0,7.0,2267.333333333333,33.0,12.166554783950614,460.0,2257.0,2.7447557297745107,1519.0,1,845.5056481481482
1380161884,1,1.0,2.0,3.0,1.2192407046368487,21.0,19.0,699.3333333333335,33.0,62.26418981481481,205.0,2260.0,1.009814808687444,1522.0,1,238.8629398148148
1380167171,1,2.0,4.0,4.0,1.4310098058419047,56.0,6.0,1629.5,34.0,48.44391782407408,513.0,27.5,0.9249235429375438,20.0,1,847.1777546296297
1380176777,1,1.0,1.0,1.0,0.0,1.0,1.0,1828.0,33.0,9.652650462962962,56.0,97.0,1.1035984887090835,85.0,0,0.0
1380188088,0,2.0,2.0,3.0,1.1951270772071405,135.0,80.0,501.0,41.0,-79.47077160493826,138.0,26.0,0.9918506810092144,21.0,1,194.5659837962963
1380203844,1,2.0,3.0,3.0,0.9452434566810092,75.0,10.0,2278.0,33.0,21.30945216049383,464.0,2263.0,1.0157889478871829,1524.0,1,84.98883101851851
1380218349,0,2.0,3.0,4.0,1.4551160528034568,44.0,24.0,1338.0,34.0,64.96717592592593,381.0,2.5,1.0120606551369404,2.0,1,190.92246527777775
1380228165,0,2.0,2.0,3.0,0.8683927290103626,2.0,14.0,1265.0,33.0,3.7653510802469135,296.0,2266.0,2.245329525310272,1526.0,0,0.0
1380228401,0,2.0,4.0,6.0,1.1176937976708068,8.0,88.0,1258.3333333333333,33.0,11.177370756172841,629.0,2270.5,1.2073087067025077,1530.0,0,0.0
1380233600,0,2.0,3.0,4.0,1.746465798504072,6.0,9.0,2583.5,33.0,5.452141203703704,1501.0,2275.5,5.398303439611257,1532.0,0,0.0
1380251545,1,2.0,3.0,3.0,1.1122129250331756,42.0,4.0,2776.0,33.0,4.518391203703704,775.0,24.0,1.0914995510393866,17.0,1,200.82334490740743
1380284966,1,2.0,2.0,4.0,1.9210556987026668,3.0,14.0,1730.0,33.0,19.51083912037037,492.0,2279.5,1.067398204104116,521.0,0,0.0
1380286881,0,2.0,2.0,2.0,0.9182958340544896,20.0,10.0,455.5,33.0,150.60205439814808,55.0,699.5,1.2841458796218257,7.0,0,0.0
1380287881,0,2.0,4.0,4.0,1.6925562687376845,98.0,75.0,1664.75,33.0,37.141157407407405,670.0,702.5,1.1478871000308415,8.0,1,843.935162037037
1380300815,0,2.0,3.0,4.0,1.6820592638969862,61.0,35.0,4459.25,33.0,2.0801012731481485,2105.0,724.5,1.2246354974257323,9.0,1,837.9437847222223
1380304377,0,1.0,1.0,2.0,0.25387844029816153,37.0,10.0,115.0,33.0,32.37341435185185,16.0,727.5,13.135740353379571,11.0,1,214.43648148148148
1380309580,0,2.0,3.0,5.0,1.6841646815017244,16.0,50.0,1562.6,33.0,17.424916666666668,658.0,2284.0,1.0322996528443595,1534.0,0,0.0
1380313921,0,2.0,3.0,3.0,1.3566695198333112,20.0,1.0,2306.333333333333,33.0,0.8661072530864198,479.0,730.0,8.014412615556223,394.0,0,0.0
1380324384,0,2.0,2.0,3.0,0.5608251769947301,23.0,7.0,1520.0,35.0,86.36120370370371,361.0,54.0,0.8781433549771712,20.0,0,0.0
1380332080,0,1.0,1.0,1.0,0.0,8.0,0.0,645.0,33.0,1.1398148148148148,74.0,2287.0,1.8773354995938265,525.0,0,0.0
1380347482,1,2.0,3.0,3.0,0.9219280948873624,10.0,0.0,3226.0,35.0,64.52804783950617,958.0,1.0,0.5673781154981352,1.0,1,848.7096296296297
1380378968,1,2.0,4.0,7.0,2.0902025718177266,101.0,8.0,3572.285714285714,34.0,45.890226521164024,2696.0,2291.0,1.2259756258697194,1540.0,1,837.0392361111111
1380383281,0,3.0,4.0,6.0,1.5122937198702977,199.0,38.0,1990.0,34.0,27.1057600308642,1125.0,49.5,1.0713628349397089,19.0,1,199.2986226851852
1380398113,0,1.0,3.0,4.0,1.5215465579167229,42.0,3.0,2458.5,34.0,77.38082465277778,990.0,780.5,2.132271946755481,445.0,1,303.7777893518519
1380401186,0,2.0,3.0,6.0,1.2928751032731758,303.0,231.0,2667.333333333333,34.0,6.061032021604937,2519.0,2298.5,7.362552209687068,1546.0,1,111.9469212962963
1380404247,0,1.0,1.0,1.0,0.0,5.0,4.0,134.0,35.0,0.9243402777777778,6.0,56.0,2.081852672702002,21.0,0,0.0
1380404292,0,1.0,1.0,1.0,0.0,76.0,0.0,596.0,30.0,57.028009259259264,45.0,57.0,1.0175352429970652,24.0,0,0.0
1380408951,1,2.0,3.0,3.0,1.1783043483886713,19.0,10.0,3694.333333333334,34.0,99.72479552469136,1328.0,1.0,0.6700066170265307,1.0,1,681.0174884259259
1380415845,0,2.0,2.0,6.0,1.98607287118116,229.0,446.0,2657.833333333333,34.0,36.85968171296296,2533.0,2304.5,3.0480321155674983,1551.0,1,235.9235763888889
1380419200,0,2.0,2.0,3.0,1.0562961439126954,46.0,257.0,3192.666666666666,34.0,0.03883101851851852,1126.0,2309.0,16.737704918032787,1553.0,1,429.96391203703706
1380420977,0,1.0,2.0,4.0,0.34942109496840884,58.0,146.0,3923.25,34.0,2.374615162037037,1198.0,2312.5,7.177839887925604,1557.0,1,5.008275462962963
1380425718,1,2.0,6.0,18.0,3.0747438419718773,1542.0,1070.0,2016.7222222222226,34.0,68.15436213991771,4316.0,1085.5,1.1680247619089077,833.0,1,0.00010416666666666667
1380425727,1,1.0,2.0,2.0,0.8030909760146978,28.0,21.0,2742.5,34.0,5.4882523148148135,456.0,1095.5,4801.045551841581,835.0,1,1203.5591319444445
1380430051,0,1.0,1.0,1.0,0.0,15.0,15.0,3667.0,34.0,2.450254629629629,252.0,783.0,1.4081208491181,236.0,0,0.0
1380469742,0,1.0,1.0,1.0,0.0,15.0,1.0,3242.0,34.0,1.050625,314.0,2295.0,1.9518143961927423,1541.0,1,36.473136574074076
1380471302,0,1.0,1.0,1.0,0.0,0.0,0.0,1474.0,33.0,7.769525462962962,14.0,1076.0,1.128707989280293,818.0,0,0.0
1380482031,0,1.0,1.0,1.0,0.0,6.0,0.0,2633.0,34.0,0.7272106481481482,685.0,2315.0,2.375117378364183,1558.0,1,141.8608101851852
1380484330,1,1.0,1.0,1.0,0.0,4.0,3.0,2212.0,34.0,0.9978819444444444,176.0,2316.0,2.002122551236995,1559.0,1,839.8703009259259
1380486951,1,1.0,1.0,1.0,0.0,5.0,6.0,4785.0,34.0,0.8229861111111111,1128.0,1097.0,2.21508733440216,836.0,0,0.0
1380488912,0,1.0,1.0,1.0,0.0,0.0,221.0,4289.0,33.0,5.007222222222223,269.0,2317.0,1.1997115277931876,1560.0,0,0.0
1380506271,0,2.0,2.0,6.0,2.346786996983126,21.0,68.0,2658.5,35.0,5.136060956790124,2205.0,2336.5,1.0680263938984085,1573.0,1,561.1385995370372
1380548822,1,2.0,2.0,3.0,1.5,4.0,4.0,3057.0,35.0,67.21549768518517,1467.0,2319.0,1.1772853845405216,1561.0,1,744.0969328703702
1380551929,1,1.0,1.0,1.0,0.0,1.0,1.0,1335.0,35.0,199.25041666666667,105.0,0.0,0.0,0.0,0,0.0
1380553104,0,1.0,1.0,1.0,0.0,1.0,1.0,1335.0,35.0,0.013599537037037037,106.0,1.0,74.53191489361703,1.0,0,0.0
1380557799,0,1.0,1.0,1.0,0.0,7.0,4.0,1009.0,33.0,2.8729050925925925,39.0,20.0,1.3480797199247438,12.0,1,2.4602430555555554
1380558045,0,1.0,1.0,1.0,0.0,1.0,1.0,1415.0,34.0,151.13930555555555,122.0,21.0,1.0066164125627295,13.0,0,0.0
1380559154,0,1.0,1.0,1.0,0.0,11.0,0.0,2488.0,33.0,5.925671296296296,216.0,29.0,1.1687572512881412,9.0,1,29.419097222222227
1380581970,1,2.0,3.0,4.0,1.3392035454687838,39.0,7.0,2749.0,35.0,2.430951967592592,873.0,2341.5,1.4201369728127986,1576.0,1,471.0596412037037
1380588174,0,2.0,4.0,5.0,1.1900028028050498,262.0,243.0,1048.0,35.0,62.90957175925927,312.0,2379.0,1.007259096730371,1602.0,1,43.753206018518526
1380589215,0,1.0,2.0,2.0,0.967788462826768,37.0,39.0,756.5,35.0,199.68196759259254,85.0,784.5,1.0037559726050491,447.0,1,11.06355324074074
1380591034,1,2.0,3.0,4.0,1.3079379670397904,215.0,146.0,2202.75,37.0,-10.159869791666667,880.0,31.5,0.9597291549270796,22.0,1,2651.913483796296
1380601384,0,1.0,2.0,2.0,1.0,3.0,1.0,755.5,35.0,0.1408449074074074,87.0,786.5,6.325006163201579,449.0,0,0.0
1380645556,0,2.0,4.0,4.0,1.7892245234293218,31.0,7.0,1754.75,36.0,8.021585648148147,534.0,2494.5,0.9952932933036982,1674.0,1,841.6408912037037
1380660640,0,1.0,1.0,2.0,0.9182958340544896,4.0,2.0,41.5,33.0,34.237679398148146,48.0,788.5,1.0872216809687767,39.0,0,0.0
1380660659,0,1.0,1.0,1.0,0.0,0.0,51.0,51.0,26.0,77.16978009259259,1.0,790.0,1.0129584404516916,40.0,0,0.0
1380660917,1,3.0,5.0,6.0,1.7215970510465453,42.0,21.0,517.3333333333334,36.0,57.49433256172839,243.0,845.5,0.5968582375364261,489.0,1,1886.0266782407407
1380668536,0,1.0,1.0,1.0,0.0,2.0,1.0,72.0,33.0,0.0913888888888889,38.0,791.0,11.94224924012158,41.0,0,0.0
1380670227,0,1.0,1.0,4.0,1.0922834201468836,63.0,56.0,1984.0,35.0,43.98228587962963,549.0,2383.5,1.0431716988582471,551.0,0,0.0
1380675195,1,3.0,6.0,9.0,2.6841563384054536,144.0,16.0,1713.5555555555554,35.0,49.751340020576116,1623.0,5.0,2.9717417559475163,4.0,1,300.5708217592593
1380677892,0,2.0,3.0,6.0,1.1991452988622795,277.0,142.0,831.6666666666665,36.0,13.434168595679012,393.0,2.5,0.8650679705125377,2.0,1,359.91291666666666
1380679251,0,1.0,1.0,1.0,0.0,3.0,2.0,3777.0,36.0,-0.014502314814814815,519.0,1103.0,-67.95450917797287,842.0,1,300.5238773148148
1380680295,1,1.0,1.0,1.0,0.0,29.0,29.0,3761.0,35.0,3.852002314814815,517.0,1102.0,1.2596052437855492,841.0,1,300.5117939814815
1380680504,1,2.0,4.0,4.0,1.2950243779198096,42.0,7.0,2308.25,36.0,106.03603877314815,1014.0,2387.5,16.92809300087535,1605.0,1,367.5574537037037
1380731336,0,2.0,3.0,3.0,1.1194435251110189,28.0,7.0,5543.333333333332,36.0,2.882422839506173,1379.0,2391.0,1.6973018846502494,1607.0,1,832.9609027777777
1380761410,0,2.0,3.0,3.0,1.553790894997663,35.0,7.0,1730.666666666667,36.0,2.125771604938272,322.0,807.0,2.1090332185940035,464.0,1,5.096805555555554
1380762733,0,1.0,1.0,1.0,0.0,0.0,1.0,54.0,30.0,76.97109953703703,33.0,792.0,1.0129918892417382,47.0,0,0.0
1380765353,1,2.0,5.0,7.0,2.151999127419788,117.0,13.0,1764.857142857143,36.0,4.269609788359788,1311.0,2396.0,4.308140327784663,1613.0,1,116.88465277777777
1380770364,1,1.0,1.0,1.0,0.0,4.0,7.0,1012.0,33.0,2.4602430555555554,40.0,1104.0,1.406463905158422,843.0,0,0.0
1380770451,0,1.0,1.0,1.0,0.0,1.0,0.0,1009.0,33.0,0.0010069444444444444,41.0,1105.0,994.103448275862,844.0,0,0.0
1380803677,0,1.0,1.0,1.0,0.0,68.0,3.0,1249.0,36.0,-11.437372685185185,49.0,1.0,0.9125673327673148,1.0,0,0.0
1380820386,0,1.0,1.0,1.0,0.0,2.0,2.0,757.0,36.0,1.6492361111111111,89.0,8.0,1.6063413196345109,3.0,0,0.0
1380827506,0,2.0,3.0,3.0,0.8975872880408678,65.0,9.0,1983.333333333333,36.0,72.28193672839507,511.0,8.0,0.9766579670798984,5.0,1,298.80796296296296
1380830202,0,2.0,2.0,4.0,1.2683222945054462,54.0,14.0,2022.75,36.0,29.41107060185185,609.0,2401.5,1.1231274022518738,1614.0,0,0.0
1380837789,1,1.0,2.0,2.0,0.8960382325345575,20.0,12.0,1809.5,35.0,102.92697337962964,197.0,809.5,1.1541755739210098,466.0,1,278.9301736111111
1380838239,0,2.0,3.0,4.0,1.5632790363522515,18.0,4.0,2261.5,36.0,0.4822685185185186,691.0,812.5,8.779153199687677,469.0,1,837.5652777777777
1380840363,0,1.0,1.0,1.0,0.0,4.0,9.0,1718.0,36.0,0.02458333333333333,216.0,815.0,41.67796610169492,470.0,1,298.65915509259264
1380842364,1,1.0,2.0,2.0,0.9981159665320884,112.0,25.0,2802.5,35.0,4.383564814814815,556.0,818.5,1.1855670604286943,474.0,1,0.13111111111111112
1380848186,0,1.0,1.0,1.0,0.0,1.0,1.0,1332.0,36.0,0.11512731481481482,109.0,816.0,9.68603599075098,471.0,1,962.8179861111113
1380853692,1,2.0,3.0,4.0,1.7529130620903155,59.0,20.0,2517.25,36.0,2.2699392361111106,889.0,821.5,1.1108032583793523,476.0,1,86.10805555555555
1380860600,0,1.0,1.0,1.0,0.0,104.0,90.0,158.0,26.0,33.24431712962963,21.0,0.0,0.0,0.0,0,0.0
1380887724,0,2.0,4.0,6.0,2.0525548716937827,51.0,10.0,3786.0,36.0,4.628672839506173,1824.0,2406.5,-1.1942156398864303,1619.0,1,831.1508564814815
1380892459,1,2.0,7.0,9.0,2.4271095504963207,340.0,69.0,1264.5555555555557,36.0,117.7145820473251,1185.0,24.0,1.1966490386736257,20.0,1,212.57944444444442
1380892703,0,1.0,1.0,1.0,0.0,2.0,1.0,1332.0,36.0,0.5152430555555556,110.0,817.0,2.9408315924253654,472.0,0,0.0
1380893816,0,1.0,1.0,3.0,1.2158839742135308,55.0,5.0,1712.0,36.0,6.222307098765433,355.0,825.0,1.0549612936254331,243.0,0,0.0
1380905625,1,1.0,1.0,2.0,1.0,3.0,3.0,1163.0,35.0,17.134467592592593,90.0,827.5,1.0304122966067355,245.0,0,0.0
1380987134,0,1.0,1.0,1.0,0.0,6.0,33.0,3778.0,36.0,3.563460648148148,520.0,1107.0,1.2806260819856894,845.0,1,841.30625
1380990235,0,1.0,1.0,1.0,0.0,0.0,12.0,12.0,32.0,103.6946875,1.0,1106.0,1.0096436955846944,9.0,0,0.0
1381012209,0,2.0,3.0,3.0,1.086943753557998,51.0,29.0,2869.333333333333,36.0,4.8791473765432105,827.0,830.0,1.299426863745387,478.0,1,16.683449074074073
1381013018,0,1.0,2.0,2.0,0.8739810481273578,5.0,12.0,1074.0,36.0,4.8996296296296284,318.0,832.5,54.45028260850675,480.0,1,975.0185532407409
1381029942,0,2.0,3.0,3.0,0.991258081577138,44.0,0.0,2395.6666666666665,36.0,58.13019290123457,329.0,99.0,0.6130978570224611,87.0,1,544.3525925925926
1381045504,0,2.0,5.0,7.0,2.5192919814328474,186.0,32.0,2071.1428571428573,36.0,23.798766534391536,801.0,104.0,1.1490157881721808,92.0,1,426.54234953703696
1381046603,1,1.0,2.0,2.0,0.6425267139094082,63.0,41.0,878.5,33.0,34.99368055555556,63.0,13.5,1.0146301679540006,6.0,1,26.685694444444447
1381063887,0,1.0,2.0,2.0,0.9798687566511528,5.0,7.0,2848.5,36.0,-1.2869328703703704,707.0,7.5,0.4172190195249616,6.0,1,211.8215625
1381078343,0,1.0,1.0,1.0,0.0,7.0,1.0,267.0,30.0,70.83505787037036,21.0,0.0,0.0,0.0,1,253.39461805555558
1381079852,1,2.0,3.0,3.0,1.2886497645355959,18.0,4.0,2858.666666666666,36.0,-2.977885802469136,825.0,1111.0,0.8322365817373955,849.0,1,295.88729166666667
1381090512,0,3.0,6.0,6.0,1.3310409473732665,236.0,14.0,1018.1666666666664,36.0,44.17247299382717,519.0,851.5,1.0950857555482367,493.0,1,115.53618055555555
1381098197,1,1.0,2.0,2.0,0.8112781244591328,3.0,1.0,2996.5,36.0,4.987141203703704,700.0,1108.5,1.4390973428402147,847.0,1,840.0207986111111
1381103608,1,2.0,3.0,3.0,1.4926140680171258,11.0,3.0,2322.6666666666665,36.0,3.6701080246913578,495.0,2411.0,1.4124072122728677,1621.0,1,832.7027314814815
1381149968,0,1.0,1.0,1.0,0.0,13.0,6.0,9740.0,36.0,3.0352314814814814,795.0,2413.0,1.3294641631457726,1622.0,1,828.115625
1381175078,1,2.0,4.0,4.0,1.1781533098134038,44.0,1.0,2915.25,36.0,1.6376012731481482,1171.0,4.5,1.385723548265287,4.0,1,109.81061342592592
